Latitude (decimal degrees):	36.875
Longitude (decimal degrees):	-2.589
Elevation (m):	656
Radiation database:	PVGIS-SARAH2


Slope: 34 deg. (optimum)
Azimuth: 2 deg. (optimum)
time,G(i),H_sun,T2m,WS10m,Int
20190611:0409,0.0,0.0,17.58,2.9,0.0
20190611:0509,8.79,2.59,17.09,3.03,0.0
20190611:0609,63.27,13.63,17.69,3.1,0.0
20190611:0709,242.79,25.22,20.89,1.59,0.0
20190611:0809,463.4,37.12,21.81,2.28,0.0
20190611:0909,659.22,49.1,22.0,2.97,0.0
20190611:1009,836.35,60.78,22.44,3.52,0.0
20190611:1109,955.14,71.12,23.01,4.28,0.0
20190611:1209,992.66,76.21,23.4,5.1,0.0
20190611:1309,970.92,71.08,23.57,5.72,0.0
20190611:1409,859.55,60.74,23.71,5.86,0.0
20190611:1509,701.54,49.06,23.77,5.86,0.0
20190611:1609,495.96,37.08,23.7,5.72,0.0
20190611:1709,273.86,25.17,23.48,5.45,0.0
20190611:1809,70.92,13.59,23.15,5.1,0.0
20190611:1909,7.03,2.55,23.38,4.07,0.0
20190611:2009,0.0,0.0,22.74,1.93,0.0
20190611:2109,0.0,0.0,21.41,4.41,0.0
20190611:2209,0.0,0.0,18.86,8.07,0.0
20190611:2309,0.0,0.0,18.08,7.52,0.0
20190612:0009,0.0,0.0,17.77,7.24,0.0
20190612:0109,0.0,0.0,17.2,6.69,0.0
20190612:0209,0.0,0.0,16.9,6.07,0.0
20190612:0309,0.0,0.0,16.82,5.52,0.0
20190612:0409,0.0,0.0,16.63,5.17,0.0
20190612:0509,2.64,2.6,16.5,4.9,0.0
20190612:0609,80.85,13.63,16.73,4.83,0.0
20190612:0709,235.44,25.22,17.65,5.24,0.0
20190612:0809,450.54,37.12,18.77,5.17,0.0
20190612:0909,672.18,49.1,19.84,5.1,0.0
20190612:1009,829.53,60.78,20.83,5.24,0.0
20190612:1109,948.1,71.14,21.71,5.45,0.0
20190612:1209,969.6,76.27,22.3,5.86,0.0
20190612:1309,959.23,71.16,22.47,6.48,0.0
20190612:1409,844.57,60.81,22.38,6.62,0.0
20190612:1509,693.7,49.13,22.01,6.41,0.0
20190612:1609,491.93,37.15,21.6,6.14,0.0
20190612:1709,272.75,25.25,21.15,5.93,0.0
20190612:1809,74.68,13.66,20.71,5.72,0.0
20190612:1909,7.91,2.62,20.11,5.38,0.0
20190612:2009,0.0,0.0,19.38,5.24,0.0
20190612:2109,0.0,0.0,18.9,4.76,0.0
20190612:2209,0.0,0.0,18.54,4.48,0.0
20190612:2309,0.0,0.0,18.38,4.34,0.0
20190613:0009,0.0,0.0,18.2,4.0,0.0
20190613:0109,0.0,0.0,17.91,3.93,0.0
20190613:0209,0.0,0.0,17.71,3.72,0.0
20190613:0309,0.0,0.0,17.57,3.52,0.0
20190613:0409,0.0,0.0,17.46,3.59,0.0
20190613:0509,11.42,2.6,17.38,3.59,0.0
20190613:0609,76.46,13.63,17.89,3.52,0.0
20190613:0709,237.24,25.21,19.52,3.86,0.0
20190613:0809,451.04,37.11,20.9,3.72,0.0
20190613:0909,652.27,49.09,22.0,3.45,0.0
20190613:1009,823.84,60.78,22.86,3.59,0.0
20190613:1109,936.86,71.16,23.43,3.93,0.0
20190613:1209,938.21,76.33,23.58,4.0,0.0
20190613:1309,485.3,71.24,23.34,3.86,0.0
20190613:1409,375.92,60.88,22.89,3.24,0.0
20190613:1509,449.76,49.2,22.3,2.48,0.0
20190613:1609,426.86,37.22,21.71,1.86,0.0
20190613:1709,155.41,25.32,21.13,2.0,0.0
20190613:1809,70.81,13.73,20.61,2.21,0.0
20190613:1909,2.64,2.7,19.3,2.48,0.0
20190613:2009,0.0,0.0,18.57,2.34,0.0
20190613:2109,0.0,0.0,18.23,1.79,0.0
20190613:2209,0.0,0.0,18.15,2.28,0.0
20190613:2309,0.0,0.0,18.25,3.17,0.0
20190614:0009,0.0,0.0,18.43,4.07,0.0
20190614:0109,0.0,0.0,18.21,4.34,0.0
20190614:0209,0.0,0.0,17.75,4.69,0.0
20190614:0309,0.0,0.0,17.6,4.48,0.0
20190614:0409,0.0,0.0,17.7,4.69,0.0
20190614:0509,10.55,2.59,17.73,5.31,0.0
20190614:0609,79.09,13.62,17.92,5.45,0.0
20190614:0709,245.74,25.19,19.1,5.45,0.0
20190614:0809,477.5,37.09,19.87,5.93,0.0
20190614:0909,694.47,49.07,20.5,6.62,0.0
20190614:1009,866.25,60.77,21.17,7.31,0.0
20190614:1109,980.64,71.17,21.71,7.86,0.0
20190614:1209,1029.7,76.39,22.1,8.14,0.0
20190614:1309,993.55,71.31,22.34,8.0,0.0
20190614:1409,889.86,60.95,22.4,7.79,0.0
20190614:1509,726.7,49.27,22.28,7.66,0.0
20190614:1609,508.8,37.29,22.0,7.38,0.0
20190614:1709,283.14,25.39,21.76,7.03,0.0
20190614:1809,72.71,13.8,21.42,6.55,0.0
20190614:1909,6.15,2.77,21.43,6.0,0.0
20190614:2009,0.0,0.0,20.89,5.72,0.0
20190614:2109,0.0,0.0,20.5,5.59,0.0
20190614:2209,0.0,0.0,20.03,5.24,0.0
20190614:2309,0.0,0.0,19.56,4.76,0.0
20190615:0009,0.0,0.0,19.1,4.34,0.0
20190615:0109,0.0,0.0,18.65,4.21,0.0
20190615:0209,0.0,0.0,18.1,4.0,0.0
20190615:0309,0.0,0.0,17.43,3.72,0.0
20190615:0409,0.0,0.0,16.62,3.17,0.0
20190615:0509,10.55,2.59,15.8,2.83,0.0
20190615:0609,61.52,13.6,16.35,2.97,0.0
20190615:0709,244.2,25.18,19.1,1.66,0.0
20190615:0809,469.73,37.07,20.23,1.59,0.0
20190615:0909,681.16,49.06,20.86,1.66,0.0
20190615:1009,849.63,60.76,21.51,1.72,0.0
20190615:1109,966.56,71.17,21.96,2.14,0.0
20190615:1209,988.72,76.43,22.26,2.41,0.0
20190615:1309,973.73,71.38,22.43,2.55,0.0
20190615:1409,868.04,61.02,22.52,2.41,0.0
20190615:1509,707.81,49.33,22.58,2.34,0.0
20190615:1609,505.21,37.35,22.43,2.21,0.0
20190615:1709,281.38,25.45,22.14,1.93,0.0
20190615:1809,73.15,13.87,21.65,1.45,0.0
20190615:1909,12.3,2.83,20.71,0.97,0.0
20190615:2009,0.0,0.0,20.14,0.28,0.0
20190615:2109,0.0,0.0,20.11,0.48,0.0
20190615:2209,0.0,0.0,19.88,0.62,0.0
20190615:2309,0.0,0.0,19.17,0.76,0.0
20190616:0009,0.0,0.0,18.86,0.9,0.0
20190616:0109,0.0,0.0,18.45,1.1,0.0
20190616:0209,0.0,0.0,17.75,1.38,0.0
20190616:0309,0.0,0.0,17.04,1.72,0.0
20190616:0409,0.0,0.0,16.45,2.07,0.0
20190616:0509,10.55,2.58,16.35,2.41,0.0
20190616:0609,85.24,13.59,17.26,2.62,0.0
20190616:0709,213.1,25.16,19.73,2.83,0.0
20190616:0809,453.1,37.05,21.13,3.59,0.0
20190616:0909,608.12,49.03,22.39,4.14,0.0
20190616:1009,607.23,60.74,23.29,4.55,0.0
20190616:1109,235.25,71.17,23.54,4.69,0.0
20190616:1209,733.98,76.47,23.61,4.41,0.0
20190616:1309,929.64,71.44,23.66,3.93,0.0
20190616:1409,513.19,61.08,23.46,3.79,0.0
20190616:1509,546.88,49.39,23.57,4.14,0.0
20190616:1609,423.02,37.41,23.0,3.24,0.0
20190616:1709,277.22,25.51,22.01,1.66,0.0
20190616:1809,75.29,13.93,21.2,1.1,0.0
20190616:1909,12.3,2.9,20.27,1.24,0.0
20190616:2009,0.0,0.0,19.67,1.45,0.0
20190616:2109,0.0,0.0,19.46,1.45,0.0
20190616:2209,0.0,0.0,19.21,1.45,0.0
20190616:2309,0.0,0.0,18.83,1.38,0.0
20190617:0009,0.0,0.0,18.25,1.17,0.0
20190617:0109,0.0,0.0,17.57,1.24,0.0
20190617:0209,0.0,0.0,17.07,1.52,0.0
20190617:0309,0.0,0.0,16.7,1.79,0.0
20190617:0409,0.0,0.0,16.4,1.93,0.0
20190617:0509,11.42,2.56,16.13,2.0,0.0
20190617:0609,65.91,13.57,16.88,1.86,0.0
20190617:0709,239.58,25.13,19.02,1.59,0.0
20190617:0809,464.23,37.03,20.01,1.66,0.0
20190617:0909,675.51,49.01,20.77,1.79,0.0
20190617:1009,839.85,60.72,21.62,2.21,0.0
20190617:1109,960.99,71.16,22.2,2.48,0.0
20190617:1209,985.41,76.5,22.72,2.62,0.0
20190617:1309,955.82,71.49,23.04,2.76,0.0
20190617:1409,843.53,61.14,23.16,2.76,0.0
20190617:1509,698.36,49.45,23.09,2.62,0.0
20190617:1609,496.71,37.47,22.87,2.34,0.0
20190617:1709,279.31,25.57,22.49,1.86,0.0
20190617:1809,75.9,13.99,21.89,1.24,0.0
20190617:1909,13.18,2.95,21.0,0.83,0.0
20190617:2009,0.0,0.0,20.48,0.41,0.0
20190617:2109,0.0,0.0,20.09,0.14,0.0
20190617:2209,0.0,0.0,19.63,0.76,0.0
20190617:2309,0.0,0.0,18.98,1.03,0.0
20190618:0009,0.0,0.0,18.69,0.9,0.0
20190618:0109,0.0,0.0,18.99,0.48,0.0
20190618:0209,0.0,0.0,19.19,0.0,0.0
20190618:0309,0.0,0.0,19.06,0.07,0.0
20190618:0409,0.0,0.0,18.88,0.07,0.0
20190618:0509,10.55,2.54,18.76,0.34,0.0
20190618:0609,69.43,13.54,18.78,0.83,0.0
20190618:0709,235.16,25.11,20.05,1.93,0.0
20190618:0809,443.12,37.0,20.65,2.28,0.0
20190618:0909,655.52,48.98,21.21,2.48,0.0
20190618:1009,829.8,60.69,21.88,2.62,0.0
20190618:1109,941.97,71.15,22.5,2.9,0.0
20190618:1209,979.56,76.53,23.29,3.31,0.0
20190618:1309,946.52,71.54,23.74,3.72,0.0
20190618:1409,843.42,61.19,23.9,3.86,0.0
20190618:1509,690.58,49.5,23.99,3.93,0.0
20190618:1609,489.41,37.52,24.03,4.21,0.0
20190618:1709,275.13,25.62,23.91,4.28,0.0
20190618:1809,79.4,14.04,23.69,4.07,0.0
20190618:1909,14.06,3.01,23.13,3.59,0.0
20190618:2009,0.0,0.0,22.63,3.66,0.0
20190618:2109,0.0,0.0,22.48,3.66,0.0
20190618:2209,0.0,0.0,22.29,3.31,0.0
20190618:2309,0.0,0.0,21.67,3.24,0.0
20190619:0009,0.0,0.0,20.91,3.17,0.0
20190619:0109,0.0,0.0,20.07,2.83,0.0
20190619:0209,0.0,0.0,19.21,2.48,0.0
20190619:0309,0.0,0.0,18.54,2.41,0.0
20190619:0409,0.0,0.0,18.11,2.55,0.0
20190619:0509,10.55,2.51,17.75,2.76,0.0
20190619:0609,65.91,13.51,18.35,2.83,0.0
20190619:0709,238.16,25.07,21.76,1.86,0.0
20190619:0809,461.17,36.96,23.26,2.28,0.0
20190619:0909,671.14,48.95,23.73,2.69,0.0
20190619:1009,846.5,60.66,24.25,2.9,0.0
20190619:1109,956.08,71.13,24.83,3.31,0.0
20190619:1209,999.52,76.54,25.21,3.86,0.0
20190619:1309,979.99,71.59,25.43,4.28,0.0
20190619:1409,865.59,61.24,25.66,4.55,0.0
20190619:1509,646.64,49.56,25.84,4.69,0.0
20190619:1609,358.04,37.58,25.87,4.9,0.0
20190619:1709,194.33,25.67,25.8,4.9,0.0
20190619:1809,89.72,14.09,25.67,4.83,0.0
20190619:1909,9.67,3.06,25.25,4.0,0.0
20190619:2009,0.0,0.0,24.87,3.86,0.0
20190619:2109,0.0,0.0,24.28,3.66,0.0
20190619:2209,0.0,0.0,23.52,2.83,0.0
20190619:2309,0.0,0.0,22.71,2.21,0.0
20190620:0009,0.0,0.0,21.8,2.0,0.0
20190620:0109,0.0,0.0,20.98,2.0,0.0
20190620:0209,0.0,0.0,20.62,2.69,0.0
20190620:0309,0.0,0.0,20.28,3.17,0.0
20190620:0409,0.0,0.0,19.87,3.24,0.0
20190620:0509,10.55,2.48,19.53,3.59,0.0
20190620:0609,57.12,13.48,19.85,3.66,0.0
20190620:0709,238.67,25.04,22.65,2.21,0.0
20190620:0809,459.4,36.93,23.64,2.69,0.0
20190620:0909,667.69,48.91,23.92,3.17,0.0
20190620:1009,837.56,60.63,24.32,3.17,0.0
20190620:1109,940.12,71.11,24.8,3.59,0.0
20190620:1209,978.55,76.56,25.14,4.14,0.0
20190620:1309,960.24,71.63,25.45,4.62,0.0
20190620:1409,852.55,61.29,25.72,5.17,0.0
20190620:1509,710.18,49.6,25.89,5.66,0.0
20190620:1609,501.99,37.62,25.82,6.0,0.0
20190620:1709,282.54,25.72,25.6,6.07,0.0
20190620:1809,75.88,14.14,25.13,5.93,0.0
20190620:1909,13.18,3.1,24.88,5.24,0.0
20190620:2009,0.0,0.0,24.11,5.1,0.0
20190620:2109,0.0,0.0,23.47,4.48,0.0
20190620:2209,0.0,0.0,23.02,3.59,0.0
20190620:2309,0.0,0.0,22.46,2.48,0.0
20190621:0009,0.0,0.0,21.35,1.45,0.0
20190621:0109,0.0,0.0,20.63,1.31,0.0
20190621:0209,0.0,0.0,20.98,0.76,0.0
20190621:0309,0.0,0.0,20.62,0.34,0.0
20190621:0409,0.0,0.0,20.21,0.62,0.0
20190621:0509,10.55,2.45,19.37,1.1,0.0
20190621:0609,63.27,13.44,18.75,1.17,0.0
20190621:0709,233.92,25.0,21.09,0.14,0.0
20190621:0809,455.45,36.89,21.8,1.03,0.0
20190621:0909,662.08,48.87,22.21,1.45,0.0
20190621:1009,831.89,60.59,22.55,1.66,0.0
20190621:1109,944.26,71.08,23.02,2.14,0.0
20190621:1209,993.1,76.56,23.16,2.34,0.0
20190621:1309,964.72,71.66,22.99,2.21,0.0
20190621:1409,861.45,61.33,23.03,1.93,0.0
20190621:1509,709.0,49.65,22.95,1.72,0.0
20190621:1609,495.82,37.67,22.73,1.38,0.0
20190621:1709,279.22,25.77,22.44,1.17,0.0
20190621:1809,79.03,14.18,22.04,1.03,0.0
20190621:1909,14.06,3.14,21.54,1.1,0.0
20190621:2009,0.0,0.0,21.07,1.45,0.0
20190621:2109,0.0,0.0,20.92,2.07,0.0
20190621:2209,0.0,0.0,20.76,2.48,0.0
20190621:2309,0.0,0.0,20.55,2.48,0.0
20190622:0009,0.0,0.0,20.3,2.34,0.0
20190622:0109,0.0,0.0,19.96,2.34,0.0
20190622:0209,0.0,0.0,19.58,2.34,0.0
20190622:0309,0.0,0.0,19.19,2.48,0.0
20190622:0409,0.0,0.0,18.9,2.62,0.0
20190622:0509,9.67,2.41,18.65,2.62,0.0
20190622:0609,67.67,13.4,19.1,2.41,0.0
20190622:0709,230.47,24.96,20.38,1.79,0.0
20190622:0809,447.22,36.84,21.17,2.62,0.0
20190622:0909,649.67,48.83,21.89,2.9,0.0
20190622:1009,813.3,60.55,22.71,3.1,0.0
20190622:1109,918.43,71.05,23.4,3.52,0.0
20190622:1209,971.38,76.56,23.8,3.72,0.0
20190622:1309,943.03,71.69,23.83,3.66,0.0
20190622:1409,833.13,61.37,23.77,3.38,0.0
20190622:1509,680.65,49.69,23.65,2.97,0.0
20190622:1609,479.73,37.71,23.54,2.76,0.0
20190622:1709,272.49,25.81,23.19,2.69,0.0
20190622:1809,84.85,14.22,22.44,2.34,0.0
20190622:1909,14.94,3.18,21.15,1.24,0.0
20190622:2009,0.0,0.0,21.04,1.03,0.0
20190622:2109,0.0,0.0,21.29,1.1,0.0
20190622:2209,0.0,0.0,21.29,0.9,0.0
20190622:2309,0.0,0.0,20.94,0.76,0.0
20190623:0009,0.0,0.0,20.19,0.83,0.0
20190623:0109,0.0,0.0,20.21,0.69,0.0
20190623:0209,0.0,0.0,19.7,0.97,0.0
20190623:0309,0.0,0.0,18.73,1.52,0.0
20190623:0409,0.0,0.0,18.48,1.52,0.0
20190623:0509,7.91,2.37,18.27,1.52,0.0
20190623:0609,80.85,13.35,18.31,1.45,0.0
20190623:0709,220.57,24.91,20.79,0.97,0.0
20190623:0809,352.1,36.8,21.73,1.03,0.0
20190623:0909,570.5,48.78,22.7,1.93,0.0
20190623:1009,801.39,60.51,23.57,2.69,0.0
20190623:1109,928.06,71.01,24.18,3.03,0.0
20190623:1209,982.18,76.55,24.5,3.03,0.0
20190623:1309,953.87,71.72,24.69,2.9,0.0
20190623:1409,851.87,61.41,24.82,2.83,0.0
20190623:1509,681.55,49.73,24.62,2.76,0.0
20190623:1609,483.73,37.75,24.23,2.55,0.0
20190623:1709,275.28,25.84,23.57,2.07,0.0
20190623:1809,88.02,14.25,22.94,1.72,0.0
20190623:1909,14.94,3.21,21.4,1.45,0.0
20190623:2009,0.0,0.0,20.83,1.24,0.0
20190623:2109,0.0,0.0,20.37,0.69,0.0
20190623:2209,0.0,0.0,20.29,0.07,0.0
20190623:2309,0.0,0.0,20.23,0.34,0.0
20190624:0009,0.0,0.0,20.02,0.76,0.0
20190624:0109,0.0,0.0,19.6,1.45,0.0
20190624:0209,0.0,0.0,19.33,2.34,0.0
20190624:0309,0.0,0.0,18.98,2.76,0.0
20190624:0409,0.0,0.0,18.69,2.55,0.0
20190624:0509,7.91,2.32,18.41,2.07,0.0
20190624:0609,70.3,13.31,18.95,1.31,0.0
20190624:0709,230.98,24.86,20.6,1.72,0.0
20190624:0809,448.21,36.75,21.34,2.0,0.0
20190624:0909,657.41,48.73,22.13,2.28,0.0
20190624:1009,831.22,60.46,22.92,2.62,0.0
20190624:1109,935.08,70.97,23.62,2.97,0.0
20190624:1209,984.86,76.53,23.98,3.1,0.0
20190624:1309,962.17,71.74,24.17,3.1,0.0
20190624:1409,859.05,61.44,24.24,2.97,0.0
20190624:1509,701.44,49.76,24.01,2.76,0.0
20190624:1609,493.84,37.78,23.87,2.55,0.0
20190624:1709,279.33,25.88,23.68,2.41,0.0
20190624:1809,84.06,14.29,23.24,2.14,0.0
20190624:1909,14.94,3.24,22.49,2.21,0.0
20190624:2009,0.0,0.0,21.78,1.59,0.0
20190624:2109,0.0,0.0,21.43,0.83,0.0
20190624:2209,0.0,0.0,21.14,1.1,0.0
20190624:2309,0.0,0.0,20.71,1.1,0.0
20190625:0009,0.0,0.0,20.33,0.83,0.0
20190625:0109,0.0,0.0,19.84,0.9,0.0
20190625:0209,0.0,0.0,19.35,1.03,0.0
20190625:0309,0.0,0.0,19.05,1.31,0.0
20190625:0409,0.0,0.0,18.89,1.59,0.0
20190625:0509,8.79,2.27,19.27,1.17,0.0
20190625:0609,69.43,13.25,20.4,0.62,0.0
20190625:0709,230.4,24.81,21.96,1.24,0.0
20190625:0809,445.07,36.69,22.43,2.21,0.0
20190625:0909,652.6,48.68,23.14,2.28,0.0
20190625:1009,823.93,60.41,23.94,2.55,0.0
20190625:1109,927.31,70.92,24.65,2.97,0.0
20190625:1209,981.53,76.5,25.05,3.17,0.0
20190625:1309,948.76,71.75,25.21,3.03,0.0
20190625:1409,856.84,61.46,25.26,2.69,0.0
20190625:1509,697.12,49.79,25.18,2.28,0.0
20190625:1609,497.89,37.81,25.05,1.93,0.0
20190625:1709,279.56,25.91,24.69,1.66,0.0
20190625:1809,84.53,14.31,24.08,1.52,0.0
20190625:1909,14.94,3.26,22.65,1.59,0.0
20190625:2009,0.0,0.0,22.04,1.72,0.0
20190625:2109,0.0,0.0,21.84,1.66,0.0
20190625:2209,0.0,0.0,21.73,1.1,0.0
20190625:2309,0.0,0.0,21.52,0.69,0.0
20190626:0009,0.0,0.0,21.23,1.79,0.0
20190626:0109,0.0,0.0,20.91,1.86,0.0
20190626:0209,0.0,0.0,20.32,1.31,0.0
20190626:0309,0.0,0.0,19.77,1.24,0.0
20190626:0409,0.0,0.0,20.07,0.76,0.0
20190626:0509,0.0,0.0,20.12,0.48,0.0
20190626:0609,82.61,13.2,19.89,0.62,0.0
20190626:0709,152.16,24.75,21.2,1.52,0.0
20190626:0809,242.58,36.64,21.75,1.86,0.0
20190626:0909,558.51,48.62,22.61,2.21,0.0
20190626:1009,782.06,60.35,23.28,2.48,0.0
20190626:1109,791.03,70.86,23.78,2.55,0.0
20190626:1209,860.16,76.47,24.38,2.48,0.0
20190626:1309,878.22,71.76,25.15,2.55,0.0
20190626:1409,808.63,61.49,25.47,2.48,0.0
20190626:1509,675.46,49.82,25.63,2.55,0.0
20190626:1609,255.3,37.84,25.37,2.62,0.0
20190626:1709,205.97,25.93,24.65,2.41,0.0
20190626:1809,89.58,14.34,23.74,1.52,0.0
20190626:1909,14.94,3.28,22.97,0.76,0.0
20190626:2009,0.0,0.0,23.0,0.9,0.0
20190626:2109,0.0,0.0,23.7,1.59,0.0
20190626:2209,0.0,0.0,23.84,1.66,0.0
20190626:2309,0.0,0.0,23.64,1.79,0.0
20190627:0009,0.0,0.0,23.02,1.38,0.0
20190627:0109,0.0,0.0,22.37,1.59,0.0
20190627:0209,0.0,0.0,21.65,1.52,0.0
20190627:0309,0.0,0.0,21.78,0.9,0.0
20190627:0409,0.0,0.0,22.08,0.55,0.0
20190627:0509,0.0,0.0,22.0,0.9,0.0
20190627:0609,64.15,13.14,22.14,0.9,0.0
20190627:0709,219.6,24.69,23.01,0.41,0.0
20190627:0809,415.26,36.58,23.9,0.34,0.0
20190627:0909,632.23,48.56,24.72,0.83,0.0
20190627:1009,686.99,60.29,24.84,0.83,0.0
20190627:1109,843.11,70.81,26.04,1.03,0.0
20190627:1209,865.53,76.43,26.88,1.31,0.0
20190627:1309,918.25,71.76,27.57,1.31,0.0
20190627:1409,826.64,61.5,28.21,1.66,0.0
20190627:1509,675.85,49.84,28.17,1.93,0.0
20190627:1609,476.25,37.86,28.23,1.86,0.0
20190627:1709,264.19,25.95,27.98,1.59,0.0
20190627:1809,96.07,14.35,26.89,1.52,0.0
20190627:1909,14.06,3.29,25.13,0.83,0.0
20190627:2009,0.0,0.0,24.28,0.97,0.0
20190627:2109,0.0,0.0,24.04,2.9,0.0
20190627:2209,0.0,0.0,25.06,3.03,0.0
20190627:2309,0.0,0.0,25.17,2.41,0.0
20190628:0009,0.0,0.0,24.6,2.41,0.0
20190628:0109,0.0,0.0,24.13,2.76,0.0
20190628:0209,0.0,0.0,23.79,3.17,0.0
20190628:0309,0.0,0.0,23.19,2.76,0.0
20190628:0409,0.0,0.0,22.48,2.21,0.0
20190628:0509,0.0,0.0,22.45,1.93,0.0
20190628:0609,73.82,13.08,23.3,1.52,0.0
20190628:0709,227.22,24.63,25.3,0.9,0.0
20190628:0809,438.21,36.52,27.08,1.66,0.0
20190628:0909,638.7,48.5,27.68,3.17,0.0
20190628:1009,815.25,60.23,28.13,4.28,0.0
20190628:1109,921.68,70.74,28.49,5.17,0.0
20190628:1209,956.45,76.39,28.8,6.07,0.0
20190628:1309,940.63,71.75,29.16,6.48,0.0
20190628:1409,845.55,61.52,29.41,6.48,0.0
20190628:1509,695.14,49.86,29.51,6.41,0.0
20190628:1609,496.13,37.88,29.43,6.28,0.0
20190628:1709,279.79,25.97,29.25,6.14,0.0
20190628:1809,90.6,14.37,28.96,6.07,0.0
20190628:1909,14.06,3.3,28.07,5.52,0.0
20190628:2009,0.0,0.0,27.27,4.34,0.0
20190628:2109,0.0,0.0,26.58,3.17,0.0
20190628:2209,0.0,0.0,25.99,2.9,0.0
20190628:2309,0.0,0.0,25.24,3.03,0.0
20190629:0009,0.0,0.0,24.64,3.38,0.0
20190629:0109,0.0,0.0,24.21,3.66,0.0
20190629:0209,0.0,0.0,23.71,3.59,0.0
20190629:0309,0.0,0.0,23.04,3.38,0.0
20190629:0409,0.0,0.0,22.24,3.03,0.0
20190629:0509,0.0,0.0,21.33,2.48,0.0
20190629:0609,72.94,13.01,21.71,2.28,0.0
20190629:0709,227.52,24.57,25.16,1.24,0.0
20190629:0809,442.14,36.45,27.52,0.76,0.0
20190629:0909,648.47,48.44,27.96,1.45,0.0
20190629:1009,819.72,60.16,28.06,1.72,0.0
20190629:1109,932.94,70.68,28.12,1.66,0.0
20190629:1209,983.96,76.34,28.25,1.72,0.0
20190629:1309,952.33,71.74,28.36,1.79,0.0
20190629:1409,857.03,61.53,28.36,1.86,0.0
20190629:1509,700.79,49.87,28.21,1.66,0.0
20190629:1609,493.44,37.9,28.06,1.45,0.0
20190629:1709,280.1,25.99,27.91,1.24,0.0
20190629:1809,91.02,14.38,27.73,1.24,0.0
20190629:1909,14.94,3.31,26.78,0.41,0.0
20190629:2009,0.0,0.0,25.86,0.55,0.0
20190629:2109,0.0,0.0,25.13,0.83,0.0
20190629:2209,0.0,0.0,24.56,1.59,0.0
20190629:2309,0.0,0.0,24.01,2.0,0.0
20190630:0009,0.0,0.0,23.46,1.86,0.0
20190630:0109,0.0,0.0,22.65,1.59,0.0
20190630:0209,0.0,0.0,23.0,1.24,0.0
20190630:0309,0.0,0.0,23.43,1.17,0.0
20190630:0409,0.0,0.0,23.89,0.62,0.0
20190630:0509,0.0,0.0,22.17,1.45,0.0
20190630:0609,69.43,12.94,22.76,1.17,0.0
20190630:0709,225.61,24.5,23.88,0.9,0.0
20190630:0809,439.28,36.39,24.93,1.17,0.0
20190630:0909,644.41,48.37,25.67,1.1,0.0
20190630:1009,816.43,60.09,26.32,1.38,0.0
20190630:1109,928.61,70.6,27.0,1.86,0.0
20190630:1209,973.98,76.28,27.51,2.14,0.0
20190630:1309,933.02,71.73,27.66,2.07,0.0
20190630:1409,852.76,61.53,27.77,1.72,0.0
20190630:1509,691.11,49.88,27.81,1.52,0.0
20190630:1609,493.46,37.91,27.66,1.72,0.0
20190630:1709,279.31,26.0,27.19,1.79,0.0
20190630:1809,92.37,14.38,26.56,1.66,0.0
20190630:1909,14.94,3.31,25.67,1.52,0.0
20190630:2009,0.0,0.0,25.05,1.17,0.0
20190630:2109,0.0,0.0,24.81,0.97,0.0
20190630:2209,0.0,0.0,24.55,1.17,0.0
20190630:2309,0.0,0.0,24.19,1.38,0.0
20190701:0009,0.0,0.0,23.46,1.38,0.0
20190701:0109,0.0,0.0,22.91,1.31,0.0
20190701:0209,0.0,0.0,22.56,1.31,0.0
20190701:0309,0.0,0.0,22.05,1.45,0.0
20190701:0409,0.0,0.0,21.45,1.66,0.0
20190701:0509,0.0,0.0,21.13,1.72,0.0
20190701:0609,65.03,12.87,21.35,1.72,0.0
20190701:0709,228.48,24.43,24.65,0.9,0.0
20190701:0809,449.59,36.32,25.33,1.1,0.0
20190701:0909,663.97,48.3,25.81,1.59,0.0
20190701:1009,833.61,60.02,26.23,2.21,0.0
20190701:1109,944.21,70.53,26.61,2.69,0.0
20190701:1209,996.52,76.21,26.89,2.97,0.0
20190701:1309,969.55,71.7,27.19,2.97,0.0
20190701:1409,873.02,61.53,27.37,2.9,0.0
20190701:1509,718.3,49.89,27.62,2.97,0.0
20190701:1609,515.47,37.92,27.51,3.03,0.0
20190701:1709,289.0,26.0,27.53,2.97,0.0
20190701:1809,86.73,14.38,26.99,2.76,0.0
20190701:1909,15.82,3.3,26.5,2.48,0.0
20190701:2009,0.0,0.0,25.77,1.66,0.0
20190701:2109,0.0,0.0,25.19,0.83,0.0
20190701:2209,0.0,0.0,24.38,1.03,0.0
20190701:2309,0.0,0.0,23.82,1.31,0.0
20190702:0009,0.0,0.0,23.24,1.24,0.0
20190702:0109,0.0,0.0,22.53,1.24,0.0
20190702:0209,0.0,0.0,22.14,1.72,0.0
20190702:0309,0.0,0.0,21.85,2.28,0.0
20190702:0409,0.0,0.0,21.5,2.48,0.0
20190702:0509,0.0,0.0,21.16,2.55,0.0
20190702:0609,74.7,12.79,21.57,2.48,0.0
20190702:0709,224.4,24.35,23.16,2.97,0.0
20190702:0809,439.66,36.24,24.16,3.52,0.0
20190702:0909,642.59,48.23,24.94,3.93,0.0
20190702:1009,585.11,59.95,25.33,4.0,0.0
20190702:1109,722.18,70.45,25.59,3.79,0.0
20190702:1209,942.12,76.14,25.86,3.38,0.0
20190702:1309,938.04,71.68,25.88,3.24,0.0
